ID,City,Year of birth,Gender,Education Level,Education success,Tollo consumption,Frequency tollo consumption,Sharks in Peru,Species_sharks_1,Species_sharks_2,Species_sharks_3,Shark consumption,Shark_consumption_1,Shark_consumption_2,Shark_consumption_3,
1238,CIY,1991,2.00,2,2,1.00,3.00,2.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1239,CIY,1968,2.00,3,1,1.00,N/A,1.00,tollo diamante,N/A,N/A,1,tollo bb,N/A,N/A,
1240,CIY,1969,1.00,1,2,1.00,2.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1241,CIY,1975,2.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1242,CIY,1997,2.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1243,CIY,1968,2.00,2,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1244,CIY,1957,2.00,4,1,1.00,2.00,1.00,rollo pintado,tollo azul,N/A,1,tollo pintado,N/A,N/A,
1245,CIY,1986,1.00,3,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1246,CIY,1978,1.00,2,1,1.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1247,CIY,1956,1.00,4,1,1.00,1.00,1.00,tiburon azul,N/A,N/A,1,tollo,N/A,N/A,
1248,CIY,1956,2.00,4,1,1.00,N/A,1.00,tollo azul,N/A,N/A,3,N/A,N/A,N/A,
1249,CIY,1961,1.00,1,1,1.00,4.00,1.00,tiburon negro,N/A,N/A,3,N/A,N/A,N/A,
1250,CIY,1998,2.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1251,CIY,1960,2.00,4,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1252,CIY,1992,1.00,4,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1253,CIY,1996,2.00,4,2,1.00,1.00,1.00,tiburon ballena,N/A,N/A,1,N/A,N/A,N/A,
1255,CIY,1964,N/A,3,1,1.00,N/A,1.00,tollo diamante,N/A,N/A,3,N/A,N/A,N/A,
1256,CIY,1968,2.00,4,1,1.00,N/A,1.00,tollo diamante,N/A,N/A,1,tollo diamante,N/A,N/A,
1257,CIY,1950,1.00,2,1,1.00,1.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1258,CIY,1969,2.00,2,2,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1259,CIY,1973,2.00,3,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1260,CIY,1995,2.00,4,2,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1261,CIY,1992,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1262,CIY,1982,1.00,4,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1263,CIY,1986,2.00,4,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1264,CIY,1986,2.00,4,2,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1265,CIY,1980,2.00,3,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1266,CIY,1984,2.00,4,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1267,CIY,1979,2.00,3,2,1.00,1.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1268,CIY,1960,1.00,3,1,1.00,2.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1269,CIY,1985,1.00,4,1,1.00,2.00,1.00,tiburon blanco,N/A,N/A,3,N/A,N/A,N/A,
1270,CIY,1983,2.00,4,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1271,CIY,1949,2.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1272,CIY,1977,2.00,3,2,1.00,1.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1273,CIY,1983,2.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1274,CIY,1983,1.00,4,1,1.00,5.00,1.00,martillo,tiburon blanco,N/A,3,N/A,N/A,N/A,
1275,CIY,1985,1.00,4,2,1.00,2.00,1.00,tiburon tigre,N/A,N/A,3,N/A,N/A,N/A,
1276,CIY,1984,2.00,4,2,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1277,CIY,1984,1.00,1,1,1.00,5.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1278,CIY,1984,1.00,4,2,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1279,CIY,1950,1.00,3,1,1.00,1.00,1.00,tiburon blanco,N/A,N/A,3,N/A,N/A,N/A,
1280,CIY,1983,2.00,4,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1281,CIY,1989,1.00,3,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1282,CIY,1992,2.00,3,2,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1283,CIY,1987,1.00,4,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1284,CIY,1997,1.00,3,2,1.00,2.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1285,CIY,1992,1.00,4,2,1.00,5.00,1.00,blanco,martillo,N/A,3,N/A,N/A,N/A,
1286,CIY,1969,1.00,2,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1287,CIY,1989,2.00,4,1,1.00,2.00,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1288,CIY,1975,1.00,4,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1289,CIY,1985,2.00,4,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1290,CIY,1979,2.00,4,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1291,CIY,1974,1.00,4,1,1.00,2.00,1.00,azul,toro,N/A,3,N/A,N/A,N/A,
1292,CIY,1971,2.00,1,2,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1293,CIY,1957,N/A,3,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1294,CIY,1980,2.00,4,1,1.00,3.00,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1295,CIY,1996,1.00,4,2,1.00,4.00,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1296,CIY,1974,2.00,3,1,1.00,1.00,1.00,blanco,azul,N/A,1,tollo,N/A,N/A,
1297,CIY,1959,2.00,3,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1298,CIY,1985,2.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1299,CIY,1986,1.00,4,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1300,CIY,1990,1.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1301,CIY,1957,1.00,3,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1302,CIY,1994,2.00,2,1,1.00,1.00,1.00,N/A,N/A,N/A,1,tollo,N/A,N/A,
1303,CIY,1965,2.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1304,CIY,1994,1.00,2,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1305,CIY,1962,2.00,3,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1306,CIY,1993,2.00,4,2,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1307,CIY,1969,2.00,2,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1308,CIY,1991,1.00,4,2,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1309,CIY,1958,2.00,3,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1310,CIY,1981,2.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1311,CIY,1993,1.00,2,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1312,CIY,1982,2.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1313,CIY,1985,2.00,4,1,1.00,4.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1314,CIY,1987,2.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1315,CIY,1963,1.00,2,1,1.00,3.00,1.00,tollo,martillo,N/A,1,tollo,N/A,N/A,
1316,CIY,1963,2.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1317,CIY,1995,2.00,3,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1318,CIY,1997,1.00,3,2,1.00,1.00,1.00,tiburon blanco,N/A,N/A,1,tollo,N/A,N/A,
1319,CIY,1989,1.00,4,2,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1320,CIY,1985,2.00,3,1,1.00,1.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1321,CIY,1959,2.00,3,1,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1322,CIY,1983,2.00,3,2,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1323,CIY,1964,2.00,3,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1324,CIY,1989,2.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1325,CIY,1984,1.00,3,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1326,CIY,1992,2.00,3,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1327,CIY,1958,1.00,3,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1328,CIY,1994,2.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1329,CIY,1984,1.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1330,CIY,1994,1.00,3,1,1.00,3.00,1.00,martillo,N/A,N/A,3,N/A,N/A,N/A,
1331,CIY,1983,1.00,3,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1332,CIY,1980,1.00,3,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1333,CIY,1954,2.00,3,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1334,CIY,1987,1.00,4,1,1.00,2.00,1.00,azul,N/A,N/A,1,N/A,N/A,N/A,
1335,CIY,1990,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1336,CIY,1995,2.00,2,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1337,CIY,1990,2.00,NA,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1338,CIY,1960,2.00,4,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1339,CIY,1995,2.00,3,1,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1340,CIY,1996,2.00,4,2,1.00,2.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1341,CIY,1988,1.00,3,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1342,CIY,1974,1.00,3,1,1.00,3.00,1.00,azul,N/A,N/A,1,tollo,N/A,N/A,
1343,CIY,1983,1.00,3,2,1.00,3.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1344,CIY,1949,1.00,2,1,1.00,3.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1345,CIY,1975,2.00,3,1,1.00,3.00,1.00,azul,N/A,N/A,1,tollo,N/A,N/A,
1346,CIY,1994,2.00,3,2,1.00,3.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1347,CIY,1966,2.00,NA,,1.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1348,CIY,1969,2.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1349,CIY,1986,2.00,4,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1350,CIY,1988,1.00,3,1,1.00,2.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1351,CIY,1967,2.00,4,1,1.00,3.00,1.00,azul,N/A,N/A,1,tollo,N/A,N/A,
1352,CIY,1945,1.00,3,2,1.00,3.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1353,CIY,1979,2.00,2,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1354,CIY,1961,2.00,4,1,1.00,4.00,1.00,blanco,N/A,N/A,1,tollo,N/A,N/A,
1355,CIY,1992,2.00,2,1,1.00,3.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1356,CIY,1990,1.00,3,1,1.00,3.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1357,CIY,1969,2.00,4,1,1.00,2.00,1.00,azul,N/A,N/A,1,tollo,N/A,N/A,
1358,CIY,1982,1.00,NA,,1.00,2.00,3.00,N/A,N/A,N/A,1,tollo,N/A,N/A,
1359,CIY,1958,2.00,3,2,1.00,3.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1360,CIY,1977,2.00,4,2,1.00,4.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1361,CIY,1978,2.00,4,2,1.00,3.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1362,CIY,1977,1.00,3,1,1.00,2.00,1.00,tollo azul,tollo blanco,N/A,1,N/A,N/A,N/A,
1363,CIY,1967,2.00,2,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1364,CIY,1956,2.00,2,2,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1365,CIY,1961,1.00,2,1,1.00,2.00,1.00,martillo,blanco,N/A,1,N/A,N/A,N/A,
1366,CIY,1984,1.00,3,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1367,CIY,1974,1.00,3,1,1.00,2.00,1.00,tollo,martillo,N/A,1,N/A,N/A,N/A,
1368,CIY,1997,1.00,3,2,1.00,2.00,1.00,tollo azul,tollo blanco,N/A,1,N/A,N/A,N/A,
1369,CIY,1981,2.00,2,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1370,CIY,1978,1.00,2,1,1.00,2.00,1.00,tollo azul,N/A,N/A,1,N/A,N/A,N/A,
1371,CIY,1956,1.00,2,1,1.00,2.00,1.00,martillo,diamante,N/A,1,N/A,N/A,N/A,
1372,CIY,1987,1.00,4,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1373,CIY,1993,2.00,4,2,1.00,2.00,1.00,tollo,diamante,N/A,1,N/A,N/A,N/A,
1374,CIY,1966,1.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1375,CIY,1981,2.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1376,CIY,1963,2.00,2,2,1.00,2.00,1.00,no sabe,N/A,N/A,N/A,N/A,N/A,N/A,
1377,CIY,1996,1.00,4,2,1.00,2.00,1.00,tollo blanco,N/A,N/A,1,N/A,N/A,N/A,
1378,CIY,1988,2.00,3,1,1.00,2.00,1.00,tollo azul,tollo blanco,N/A,1,N/A,N/A,N/A,
1379,CIY,1978,2.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1380,CIY,1972,2.00,3,2,1.00,2.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1381,CIY,1983,2.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1382,CIY,1975,2.00,3,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1383,CIY,1988,2.00,3,1,1.00,2.00,1.00,tiburon malo,N/A,N/A,3,N/A,N/A,N/A,
1384,CIY,1979,2.00,2,1,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1385,CIY,1980,1.00,2,2,1.00,2.00,1.00,tiburon azul,N/A,N/A,3,N/A,N/A,N/A,
1386,CIY,1991,1.00,1,2,1.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1387,CIY,1983,2.00,4,1,1.00,2.00,1.00,tiburon martillo,N/A,N/A,N/A,N/A,N/A,N/A,
1388,CIY,1990,2.00,4,2,1.00,2.00,1.00,tiburon azul,N/A,N/A,3,N/A,N/A,N/A,
1389,CIY,1993,2.00,3,2,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1390,CIY,1972,2.00,2,2,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1391,CIY,1970,2.00,2,1,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1392,CIY,1982,2.00,3,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1393,CIY,1980,1.00,3,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1394,CIY,1985,2.00,2,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1395,CIY,1984,2.00,2,1,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1396,CIY,1949,2.00,3,2,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1397,CIY,1951,2.00,1,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1398,CIY,1979,2.00,2,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1399,CIY,1992,2.00,4,2,1.00,3.00,2.00,N/A,N/A,N/A,1,martillo,N/A,N/A,
1400,CIY,1954,2.00,2,1,1.00,1.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1401,CIY,1950,2.00,3,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1402,CIY,1965,2.00,3,2,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1403,CIY,,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1404,CIY,1988,N/A,4,1,1.00,2.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1405,CIY,1967,2.00,4,,1.00,1.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1406,CIY,1950,2.00,3,1,1.00,5.00,1.00,tiburon blanco,N/A,N/A,2,N/A,N/A,N/A,
1409,CIY,1970,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1410,AQP,1964,1.00,2,1,1.00,5.00,1.00,azulejo,N/A,N/A,3,N/A,N/A,N/A,
1411,AQP,1960,1.00,2,2,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1412,AQP,1958.00,2.00,1,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1413,AQP,1944,1.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1414,AQP,1978.00,2.00,3,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1415,AQP,1963,1.00,3,1,1.00,4.00,1.00,tollo,N/A,N/A,1,tollo,diamante,N/A,
1416,AQP,1980.00,2.00,3,1,3.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1417,AQP,1982,1.00,2,1,1.00,4.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1418,AQP,1971.00,2.00,1,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1419,AQP,1974,1.00,2,1,1.00,4.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1420,AQP,1959,2.00,2,1,1.00,3.00,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1421,AQP,1975.00,1.00,2,1,3.00,N/A,1.00,diamante,N/A,N/A,3,N/A,N/A,N/A,
1422,AQP,1995.00,2.00,4,2,3.00,N/A,1.00,tiburon tigre,N/A,N/A,3,N/A,N/A,N/A,
1423,AQP,1972.00,1.00,2,1,3.00,N/A,1.00,azulejo,N/A,N/A,3,N/A,N/A,N/A,
1424,AQP,1980.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1425,AQP,1974.00,1.00,2,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1426,AQP,1982.00,1.00,3,1,3.00,N/A,1.00,azulejo,N/A,N/A,3,N/A,N/A,N/A,
1427,AQP,1993.00,2.00,3,2,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1428,AQP,1976.00,1.00,3,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1429,AQP,1953,1.00,2,1,1.00,5.00,1.00,azulejo,N/A,N/A,3,N/A,N/A,N/A,
1430,AQP,1977,2.00,4,2,1.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1431,AQP,1971.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1432,AQP,1979,1.00,2,1,1.00,5.00,1.00,blanco,azul,N/A,1,perico,N/A,N/A,
1433,AQP,1985.00,1.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1434,AQP,1942.00,1.00,4,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1435,AQP,1985,1.00,2,1,1.00,4.00,1.00,azul,diamante,martillo,1,azueljo,diamante,N/A,
1436,AQP,1984.00,2.00,4,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1437,AQP,1977.00,1.00,2,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1438,AQP,1954,1.00,2,2,1.00,5.00,1.00,diamante,N/A,N/A,2,N/A,N/A,N/A,
1439,AQP,1956.00,1.00,1,1,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1440,AQP,1960.00,2.00,2,2,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1441,AQP,1984,2.00,2,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1442,AQP,1978.00,1.00,4,1,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1443,AQP,1982.00,2.00,2,1,2.00,N/A,1.00,martillo,N/A,N/A,2,N/A,N/A,N/A,
1444,AQP,1975,1.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1445,AQP,1976.00,1.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1446,AQP,1981,2.00,2,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1447,AQP,1977,2.00,2,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1448,AQP,1973.00,1.00,3,1,2.00,N/A,1.00,tiburon azul,N/A,N/A,2,N/A,N/A,N/A,
1449,AQP,1986.00,1.00,2,2,2.00,N/A,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1450,AQP,1985,1.00,3,1,1.00,3.00,1.00,diamante,peje,zorra,1,diamante,N/A,N/A,
1451,AQP,1981,2.00,2,2,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1452,AQP,1987,N/A,4,1,1.00,5.00,1.00,tiburon blanco,N/A,N/A,3,N/A,N/A,N/A,
1453,AQP,1956,1.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1454,AQP,1974,1.00,2,1,1.00,3.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1455,AQP,1973,1.00,3,1,1.00,N/A,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1456,AQP,1956,2.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1457,AQP,1961,1.00,4,1,1.00,4.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1458,AQP,1967,2.00,3,1,1.00,1.00,1.00,azuelejo,N/A,N/A,1,azulejo,N/A,N/A,
1459,AQP,1976,2.00,3,1,1.00,4.00,1.00,azulejo,N/A,N/A,1,azulejo,N/A,N/A,
1460,AQP,1966,2.00,2,1,1.00,5.00,1.00,diamante,pejezorro,albacora,1,diamante,N/A,N/A,
1461,AQP,1956.00,2.00,3,1,2.00,N/A,1.00,azulejos,diamante,N/A,2,N/A,N/A,N/A,
1462,AQP,1950,1.00,2,1,1.00,5.00,1.00,mojarra,N/A,N/A,1,mojarra,N/A,N/A,
1463,AQP,1973,1.00,2,1,1.00,5.00,1.00,blanco,N/A,N/A,2,N/A,N/A,N/A,
1464,AQP,1960.00,2.00,2,1,3.00,N/A,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
1465,AQP,1960.00,N/A,2,2,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1466,AQP,1946,1.00,2,1,1.00,N/A,1.00,martillo,N/A,N/A,3,N/A,N/A,N/A,
1467,AQP,1952,1.00,2,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1468,AQP,1975.00,2.00,1,1,3.00,N/A,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1469,AQP,1962,1.00,2,2,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1470,AQP,1960,2.00,1,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1471,AQP,1933,1.00,2,1,1.00,4.00,1.00,diamante,azulejo,N/A,1,diamante,N/A,N/A,
1472,AQP,1974.00,N/A,2,1,3.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1473,AQP,1995,2.00,3,1,1.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1474,AQP,1950,2.00,2,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1475,AQP,1975,2.00,2,1,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1554,AQP,1973.00,1.00,1,1,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1555,AQP,1986,1.00,2,1,1.00,4.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1556,AQP,1972,1.00,3,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1557,AQP,1984.00,2.00,4,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1558,AQP,1981.00,1.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
